iter	RMSE	PrecisionAt:top=10	RecallAt:top=10	MAP:top=10
940	0.1739698157	0.1092504586	0.726450249	0.2178544613
941	0.1739664532	0.1091003835	0.7263350598	0.2177739448
942	0.173961267	0.1091003835	0.726064091	0.2178303506
943	0.1739531338	0.1093505086	0.7266586866	0.2181403469
944	0.1739462125	0.1091504085	0.7250954049	0.2180788989
945	0.1739353793	0.1092004336	0.725262155	0.2185667487
946	0.1739199299	0.1092004336	0.725269176	0.2189389472
947	0.1739073168	0.1092004336	0.72524548	0.2189902063
948	0.1738947347	0.1092004336	0.72524548	0.2190461508
949	0.1738874584	0.1093004836	0.7259958552	0.2192281543
950	0.1738797264	0.1092504586	0.7259695262	0.2190001002
951	0.1738662543	0.1093505086	0.7260583864	0.2190233328
952	0.1738557716	0.1094005336	0.7262251365	0.2190638424
953	0.1738477175	0.1095005836	0.7266420116	0.2190864199
954	0.1738385411	0.1094005336	0.7262870722	0.219098751
955	0.1738320815	0.1094005336	0.7263862289	0.2190595019
956	0.1738203363	0.1096006337	0.7272914434	0.2192312627
957	0.1738104152	0.1096506587	0.7274581935	0.219227491
958	0.1737997699	0.1096006337	0.7273581434	0.2191575949
959	0.1737910586	0.1096006337	0.7274415185	0.2192153503
960	0.1737833107	0.1097006837	0.7279298579	0.2196086734
961	0.1737764952	0.1096506587	0.7278464828	0.2197424704
962	0.1737632529	0.1097006837	0.7272033728	0.2200518513
963	0.1737574946	0.1097507087	0.7273701229	0.2199389642
964	0.1737474774	0.1098007337	0.728003773	0.2200590214
965	0.1737349863	0.1098507587	0.7280752373	0.2202522728
966	0.173726476	0.1098507587	0.7277917623	0.2202422574
967	0.1737191071	0.1097507087	0.7276647146	0.2201524969
968	0.1737128941	0.1097507087	0.7276647146	0.2198602425
969	0.1737068403	0.1097507087	0.7276717357	0.2199748468
970	0.1736975294	0.1097006837	0.7276002714	0.2200247031
971	0.1736880956	0.1096006337	0.7272667713	0.2201257898
972	0.1736760814	0.1097006837	0.7274891047	0.2203608513
973	0.1736632709	0.1099508087	0.7293948194	0.2205958713
974	0.1736525598	0.1101008838	0.7296657883	0.2208236817
975	0.1736420659	0.1100508588	0.7290442654	0.2208830566
976	0.1736351608	0.1100508588	0.7290442654	0.220848317
977	0.173627214	0.1101509088	0.7296278905	0.221073509
978	0.1736192839	0.1100508588	0.7293986092	0.2209967047
979	0.1736122903	0.1100508588	0.7293986092	0.2212236039
980	0.1736045825	0.1101509088	0.7295415378	0.2212472268
981	0.17360033	0.1101008838	0.7290583417	0.2211917638
982	0.1735895885	0.1100508588	0.7286533773	0.2214324404
983	0.1735737443	0.1102009338	0.7299040026	0.2214503509
984	0.1735591805	0.1101008838	0.7297324883	0.2216631917
985	0.1735501651	0.1100508588	0.7295611905	0.2218554675
986	0.173534953	0.1102509588	0.7301024072	0.2219995182
987	0.1735246645	0.1100508588	0.7297244405	0.2219827373
988	0.1735156191	0.1100508588	0.7297244405	0.2219504992
989	0.1735096683	0.1100508588	0.7297244405	0.2219730729
990	0.1734986107	0.1101509088	0.7299265256	0.2219928347
991	0.1734917005	0.1101008838	0.7298431506	0.2220004625
992	0.173482884	0.1101509088	0.7303553115	0.2218643677
993	0.1734746963	0.1102009338	0.7306054365	0.2218378066
994	0.1734647178	0.1102509588	0.7306439173	0.2217493657
995	0.1734496696	0.1102509588	0.7306439173	0.2215666355
996	0.173442142	0.1102509588	0.7306610199	0.2213629589
997	0.173431426	0.1102509588	0.7306610199	0.2215312954
998	0.1734168245	0.1106511589	0.7325272307	0.2220309072
999	0.1734044397	0.1107011839	0.7325034093	0.2223309779
1000	0.1733949391	0.1107011839	0.7325034093	0.2224921034
1001	0.1733852078	0.1106011339	0.7321818199	0.2224590975
1002	0.1733786601	0.1106511589	0.7321818199	0.2225438952
1003	0.1733707663	0.1107011839	0.7320031592	0.2224755125
1004	0.1733548224	0.1107011839	0.7320865342	0.22270931
1005	0.1733454094	0.110801234	0.7321977009	0.2227595589
1006	0.1733365864	0.1107011839	0.731252784	0.2226256493
1007	0.1733253389	0.1107011839	0.7311662328	0.2227231272
1008	0.1733145955	0.110901284	0.7315674435	0.2233585739
1009	0.173297585	0.111051359	0.7322177687	0.223520199
1010	0.1732868364	0.1112014341	0.732132228	0.2234227793
1011	0.1732764245	0.1113014841	0.7320250316	0.2237780561
1012	0.1732697377	0.1112514591	0.7320818366	0.2235997144
1013	0.1732582688	0.1113014841	0.7324121299	0.2240038833
1014	0.1732478459	0.1113515091	0.7322989781	0.22350704
1015	0.1732402818	0.1113515091	0.7322989781	0.2235070797
1016	0.1732307661	0.1113014841	0.7332873511	0.223407698
1017	0.1732216845	0.1113014841	0.7331590818	0.2233909181
1018	0.1732122254	0.1113014841	0.7327422067	0.223447097
1019	0.1732035697	0.1114515591	0.7332305461	0.2235661645
1020	0.1731875499	0.1114515591	0.7332305461	0.2234882783
1021	0.1731788876	0.1115015841	0.7331144166	0.2236350448
1022	0.1731680854	0.1115516091	0.7334062292	0.2237619502
1023	0.1731595023	0.1116516592	0.7341566044	0.223908055
1024	0.1731504305	0.1115516091	0.7336007709	0.2237631082
1025	0.1731501401	0.1115516091	0.7336007709	0.2237631082
1026	0.1731395942	0.1116016342	0.7336563542	0.2237307507
1027	0.1731294328	0.1115516091	0.7338647918	0.2237601603
1028	0.1731145569	0.1114515591	0.7332930774	0.2236593096
1029	0.1731033079	0.1117016842	0.7349486671	0.2240166179
1030	0.1730983744	0.1117016842	0.7349486671	0.2239877864
1031	0.1730840851	0.1117517092	0.7353655422	0.2241710573
1032	0.1730745653	0.1118017342	0.7352998528	0.224116182
1033	0.1730661455	0.1117517092	0.7351692319	0.2240881918
1034	0.1730600845	0.1118017342	0.7352147092	0.2240883374
1035	0.1730497411	0.1117517092	0.7347144591	0.2240257863
1036	0.1730437611	0.1117517092	0.7347144591	0.2240229806
1037	0.1730422923	0.1117517092	0.7347144591	0.2240211113
1038	0.1730308992	0.1118017342	0.7349645841	0.2241163574
1039	0.1730209472	0.1117517092	0.7348357318	0.2244019631
1040	0.1730131577	0.1118017342	0.7353314342	0.2244531163
1041	0.1730129308	0.1118017342	0.7353314342	0.2244531163
1042	0.1730059476	0.1117016842	0.7349562466	0.2243578306
1043	0.1729955174	0.1117016842	0.7349562466	0.2244903473
1044	0.1729813865	0.1117517092	0.7350017239	0.2245064664
1045	0.1729753386	0.1119518092	0.7357937866	0.2247345633
1046	0.1729641465	0.1120518593	0.7354364651	0.2251870713
1047	0.1729536436	0.1121018843	0.7354989963	0.2252538871
1048	0.1729393359	0.1120518593	0.735427532	0.2250484981
1049	0.1729271489	0.1120518593	0.735427532	0.2252296734
1050	0.1729164251	0.1120518593	0.7350106569	0.2252943883
1051	0.1729077154	0.1120018343	0.7349550736	0.2252189537
1052	0.1729004684	0.1119518092	0.7349050486	0.2253269972
1053	0.1728868296	0.1119518092	0.7349050486	0.2253943589
1054	0.1728791903	0.1119017842	0.7346549235	0.2253480394
1055	0.1728698521	0.1120018343	0.7349675798	0.2254544059
1056	0.1728587818	0.1119518092	0.7347174548	0.2254496747
1057	0.1728505042	0.1119017842	0.7342839047	0.2253656479
1058	0.1728436601	0.1118517592	0.7341171546	0.2253978002
1059	0.172831973	0.1118517592	0.7342005297	0.2252954673
1060	0.1728253882	0.1118517592	0.7342005297	0.2252481222
1061	0.1728174092	0.1118517592	0.7340059879	0.2255308363
1062	0.1728114448	0.1118517592	0.7340059879	0.2255530697
1063	0.1727931207	0.1119518092	0.7345241041	0.2257973452
1064	0.1727837985	0.1121018843	0.7349993418	0.2258832166
1065	0.1727705419	0.1121519093	0.734737306	0.2258588393
1066	0.1727553295	0.1122019343	0.734954081	0.225852606
1067	0.1727454753	0.1123520093	0.7354998084	0.2259817678
1068	0.1727373216	0.1123520093	0.7355043562	0.2260635448
1069	0.1727315937	0.1124520594	0.7360879813	0.2259071769
1070	0.1727186411	0.1124520594	0.7360879813	0.225870214
1071	0.1727037765	0.1125020844	0.7359379063	0.2258466159
1072	0.1726920995	0.1125521094	0.7360629688	0.2260774357
1073	0.1726839428	0.1125521094	0.7361463438	0.2260124944
1074	0.1726703453	0.1125521094	0.7360351771	0.2259643652
1075	0.1726614401	0.1125521094	0.7360768646	0.2261271549
1076	0.1726494154	0.1125521094	0.7360768646	0.2262330169
1077	0.1726402463	0.1125020844	0.7360268396	0.2264458636
1078	0.1726310469	0.1124520594	0.7359553753	0.2263787732
1079	0.1726221841	0.1124520594	0.7359553753	0.2264008654
1080	0.172615684	0.1124520594	0.7359553753	0.2261258271
1081	0.1726069633	0.1125020844	0.7360804379	0.2263382459
1082	0.1725996958	0.1123019843	0.7352705091	0.2261563585
1083	0.1725925613	0.1122519593	0.735020384	0.2262385822
1084	0.1725835715	0.1123019843	0.7347166607	0.2262197522
1085	0.1725754043	0.1123019843	0.7347166607	0.226055196
1086	0.1725631483	0.1123019843	0.7347166607	0.2261190232
1087	0.1725583862	0.1122519593	0.7346610774	0.2262391626
1088	0.172548647	0.1122519593	0.7346610774	0.2261524129
1089	0.1725365237	0.1123019843	0.7348397381	0.226186236
1090	0.1725209918	0.1123520093	0.7348852154	0.2262418732
1091	0.172514732	0.1124020344	0.7349566797	0.2264058772
1092	0.1725065651	0.1125020844	0.7350577404	0.2264974706
1093	0.1724947485	0.1125020844	0.7350577404	0.2264805574
1094	0.1724885826	0.1125020844	0.7350577404	0.2265727662
1095	0.1724807177	0.1125020844	0.7350577404	0.2265641479
1096	0.1724717653	0.1126021344	0.7355579905	0.2266907919
1097	0.1724612511	0.1126521594	0.7352699677	0.2265779699
1098	0.1724541504	0.1126521594	0.7354283802	0.2265828354
1099	0.1724423596	0.1126521594	0.7355117553	0.2266934327
1100	0.1724315404	0.1127021844	0.7357118553	0.2266818821
1101	0.1724218117	0.1127021844	0.7357118553	0.2270641433
1102	0.1724155805	0.1126521594	0.7354617302	0.2268654186
1103	0.1724057229	0.1126521594	0.7354200427	0.226654953
1104	0.1723978611	0.1126021344	0.7353366677	0.2267122777
1105	0.1723872941	0.1126521594	0.7355867928	0.2265722937
1106	0.1723801554	0.1126521594	0.7355867928	0.2265145929
1107	0.1723713031	0.1126521594	0.7355867928	0.2265384143
1108	0.1723557619	0.1126021344	0.7352449552	0.2266065646
1109	0.1723464156	0.1126021344	0.7353199927	0.2265546112
1110	0.1723395517	0.1126021344	0.7353199927	0.2265891274
1111	0.1723357657	0.1126021344	0.7351532427	0.2265402538
1112	0.1723236439	0.1126521594	0.7354418485	0.2266677646
1113	0.1723114651	0.1126521594	0.7354418485	0.2266590797
1114	0.1723020885	0.1126521594	0.7356131463	0.2266261857
1115	0.1722947296	0.1126521594	0.735708432	0.2265240513
1116	0.1722876015	0.1127021844	0.7357798963	0.2266206798
1117	0.1722778208	0.1126021344	0.735674288	0.2266199982
1118	0.1722659689	0.1126521594	0.7361411881	0.2267772991
1119	0.1722591083	0.1126521594	0.735974438	0.2268249533
1120	0.1722525794	0.1127021844	0.7360300214	0.2268964573
1121	0.1722455162	0.1128022345	0.736405209	0.2269533277
1122	0.172233465	0.1128522595	0.73578984	0.2270029661
1123	0.1722253881	0.1128022345	0.735690584	0.226959224
1124	0.1722105695	0.1129022845	0.7358194363	0.2270478033
1125	0.1721991735	0.1130023345	0.7362075091	0.2272708729
1126	0.1721924632	0.1129523095	0.7361241341	0.2271960686
1127	0.1721805284	0.1129523095	0.7361241341	0.2272836124
1128	0.1721692567	0.1130523595	0.736181275	0.2275595187
1129	0.1721593113	0.1129523095	0.7356601811	0.2276952772
1130	0.172148164	0.1130023345	0.7357435561	0.2277127992
1131	0.1721351521	0.1129022845	0.7360719254	0.2277079154
1132	0.172126314	0.1129523095	0.7365721756	0.2279612166
1133	0.1721174588	0.1129523095	0.7365721756	0.2281129128
1134	0.1721156754	0.1129523095	0.7365721756	0.2281268087
1135	0.172103724	0.1127522094	0.7356252735	0.2280751559
1136	0.172092434	0.1127522094	0.7356252735	0.2280751559
1137	0.172079775	0.1127021844	0.7357833196	0.2280837911
1138	0.1720704473	0.1127021844	0.7357833196	0.2280105615
1139	0.1720663481	0.1127021844	0.7357902675	0.2278973104
1140	0.1720560249	0.1127522094	0.7358402925	0.2279943431
1141	0.1720485961	0.1128022345	0.7360278863	0.2282053811
1142	0.172042191	0.1128022345	0.7360278863	0.2282126363
1143	0.1720345371	0.1128522595	0.7360719254	0.2280920866
1144	0.172026053	0.1128022345	0.7360163421	0.2281289502
1145	0.1720223866	0.1127522094	0.7359778613	0.2281300591
1146	0.1720160664	0.1127522094	0.73574858	0.228206886
1147	0.1720021619	0.1127522094	0.73574858	0.2282976209
1148	0.171999094	0.1127021844	0.7356235175	0.2282337
1149	0.1719929719	0.1127021844	0.7356235175	0.2282923156
1150	0.1719841389	0.1126021344	0.7354561719	0.228298319
1151	0.1719710931	0.1127522094	0.7360120054	0.2284166883
1152	0.1719637362	0.1127522094	0.7358119053	0.2284272343
1153	0.1719561701	0.1128022345	0.7359703179	0.2284663742
1154	0.1719494533	0.1128022345	0.7361370679	0.2285521645
1155	0.1719438502	0.1129022845	0.7362585572	0.2286518671
1156	0.1719354381	0.1128522595	0.7363002447	0.2287468253
1157	0.1719289987	0.1129022845	0.7365503698	0.2288764238
1158	0.171922344	0.1129022845	0.7367290306	0.2288801867
1159	0.1719108198	0.1130523595	0.7367310157	0.2291722783
1160	0.1719021968	0.1130523595	0.7366059531	0.229111291
1161	0.1718917214	0.1129523095	0.7364669948	0.2290733752
1162	0.1718794787	0.1129523095	0.7365503698	0.2295169629
1163	0.1718726054	0.1129523095	0.7365503698	0.2294882046
1164	0.1718630802	0.1132024346	0.7372332509	0.2294630542
1165	0.1718562173	0.1133525096	0.7377126573	0.2295195904
1166	0.1718479775	0.1133525096	0.7376807255	0.229412511
1167	0.1718423006	0.1135025846	0.7380440024	0.2294899306
1168	0.1718348024	0.1135526096	0.7381154667	0.2295527696
1169	0.1718266872	0.1135025846	0.7379991082	0.2295621923
1170	0.1718149675	0.1135526096	0.7378948894	0.2296871868
1171	0.1717986002	0.1136026347	0.7379782644	0.2297277775
1172	0.1717932767	0.1135526096	0.7375613893	0.2297218883
1173	0.1717865267	0.1135526096	0.7375613893	0.2297033664
1174	0.1717826071	0.1135526096	0.7379901751	0.2298170145
1175	0.1717790455	0.1135025846	0.7378901251	0.2297606057
1176	0.1717712682	0.1135526096	0.7379615894	0.2298148398
1177	0.1717595896	0.1136526597	0.7384340479	0.2299462983
1178	0.1717544397	0.1136526597	0.7387675479	0.2300105169
1179	0.1717485796	0.1136526597	0.7382936268	0.2300650432
1180	0.1717359644	0.1137527097	0.738281716	0.2302056277
1181	0.1717291949	0.1137026847	0.738031591	0.2302048407
1182	0.1717202664	0.1137527097	0.738281716	0.2302294682
1183	0.1717168129	0.1138527597	0.7386152161	0.2302487222
1184	0.1717060112	0.1138527597	0.7384365554	0.2302664532
1185	0.1716959601	0.1138027347	0.7381864303	0.2302446925
1186	0.1716855723	0.1138527597	0.738795862	0.2303757151
1187	0.1716778801	0.1136526597	0.7386601104	0.2303270088
1188	0.1716654524	0.1136526597	0.7384516728	0.2303524845
1189	0.1716564857	0.1136026347	0.7383802085	0.230255882
1190	0.17164905	0.1135526096	0.7383301835	0.2302211211
1191	0.1716418878	0.1136026347	0.7388510322	0.2302384594
1192	0.1716312928	0.1135526096	0.7389463179	0.2300670766
1193	0.1716255545	0.1136026347	0.7390296929	0.2302476431
1194	0.171619295	0.1135526096	0.7389741096	0.2301942963
1195	0.1716023442	0.1136526597	0.7386838546	0.2302820188
1196	0.1715951318	0.1137026847	0.7387742261	0.2303775824
1197	0.1715855915	0.1138027347	0.739312957	0.2306859674
1198	0.1715779726	0.1137527097	0.739479707	0.2306509301
1199	0.1715719622	0.1138527597	0.7399243738	0.2306007673
1200	0.1715655447	0.1138527597	0.7392083592	0.2306823803
1201	0.1715571387	0.1138027347	0.738996715	0.2307137423
1202	0.1715486812	0.1139027847	0.7397685294	0.2308511126
1203	0.1715406803	0.1139528097	0.7399352795	0.2308558129
1204	0.1715305887	0.1138527597	0.7400514215	0.2306291123
1205	0.1715217795	0.1140028348	0.7404234023	0.2306538336
1206	0.1715133337	0.1140028348	0.7404234023	0.2307094236
1207	0.1715047973	0.1140528598	0.7409022132	0.2307592633
1208	0.1714969986	0.1140028348	0.7403602755	0.2306324351
1209	0.1714839121	0.1140528598	0.7404436505	0.2306490229
1210	0.1714750007	0.1141028848	0.7405858156	0.2307169835
1211	0.1714661442	0.1140528598	0.7403356906	0.230677162
1212	0.1714540995	0.1141028848	0.7404190656	0.2307977415
1213	0.1714457	0.1142529598	0.741082859	0.2312832874
1214	0.1714336611	0.1142529598	0.7411104702	0.23136127
1215	0.1714232449	0.1143029848	0.7413320096	0.231464076
1216	0.1714163029	0.1144030349	0.741637718	0.2315364024
1217	0.1714072226	0.1143029848	0.7413042179	0.2316610696
1218	0.1714014788	0.1142529598	0.7412541929	0.2317535442
1219	0.171388774	0.1143029848	0.7413042179	0.2318509899
1220	0.17137659	0.1143530098	0.7413542429	0.2319727054
1221	0.1713729439	0.1143530098	0.7413542429	0.2321591015
1222	0.1713617374	0.1143029848	0.7411041179	0.2321198375
1223	0.171354829	0.1143530098	0.7411597012	0.2321355089
1224	0.1713451261	0.1143029848	0.7412049619	0.2322427356
1225	0.1713449858	0.1143029848	0.7412049619	0.2322427356
1226	0.1713327234	0.1143530098	0.7410798994	0.2322120059
1227	0.1713238685	0.1143530098	0.7410743411	0.2321976386
1228	0.1713116824	0.1144030349	0.7413244661	0.2322474497
1229	0.1713046693	0.1143530098	0.7411577161	0.2319834288
1230	0.1712948714	0.1144030349	0.7413244661	0.2320808569
1231	0.1712883623	0.1145531099	0.7416663037	0.2321373307
1232	0.1712818073	0.1144530599	0.7414161787	0.2320566852
1233	0.1712707838	0.1146031349	0.7418469496	0.2320948492
1234	0.1712634842	0.1146531599	0.7420970747	0.2321530462
1235	0.1712565084	0.1143530098	0.7407523852	0.2324166481
1236	0.1712440078	0.1143530098	0.7407352826	0.2325121832
1237	0.1712377382	0.1143530098	0.7407352826	0.2327989479
1238	0.1712324845	0.1143530098	0.7407352826	0.2327292305
1239	0.1712219373	0.1144030349	0.741156922	0.2327256511
1240	0.1712161068	0.1144530599	0.7412819846	0.232695924
1241	0.1712101814	0.1145030849	0.7413375679	0.2327656182
1242	0.1711994975	0.1145531099	0.7411207929	0.2329724042
1243	0.1711914661	0.1146531599	0.7413232751	0.2330857507
1244	0.1711839558	0.1146031349	0.7412518108	0.2330495024
1245	0.1711737431	0.1147031849	0.7415575192	0.2333465393
1246	0.1711637592	0.1146531599	0.7417520609	0.2333530396
1247	0.1711543409	0.1146031349	0.7416269983	0.2333596054
1248	0.1711383076	0.1146531599	0.7418771234	0.2333988058
1249	0.1711340124	0.1146531599	0.7418771234	0.2334251682
1250	0.1711258741	0.1147532099	0.7420156542	0.2334103394
1251	0.17111958	0.1147031849	0.7419600709	0.2334360466
1252	0.171112524	0.1146531599	0.7419100459	0.2334160863
1253	0.1711047246	0.1146531599	0.7419100459	0.2334867201
1254	0.1710982428	0.1146531599	0.7419100459	0.2334813304
1255	0.171092327	0.1145531099	0.7418145436	0.2334629893
1256	0.1710864034	0.1145531099	0.7419229311	0.2333853853
1257	0.1710771429	0.1145531099	0.7417442703	0.2334086277
1258	0.1710714247	0.1145531099	0.7417442703	0.2332236576
1259	0.1710588889	0.1146531599	0.7422445205	0.2332917968
1260	0.1710501544	0.1147031849	0.7423159848	0.2337214717
1261	0.1710471613	0.1147031849	0.7423159848	0.2337423155
1262	0.1710377661	0.114803235	0.7424281621	0.2337289531
1263	0.1710327104	0.114803235	0.7424281621	0.2336616873
1264	0.17102434	0.114803235	0.7424281621	0.2336623261
1265	0.1710174579	0.1147031849	0.742261412	0.2335987645
1266	0.1710108192	0.1147031849	0.742261412	0.2339600477
1267	0.1710017542	0.114803235	0.7422401893	0.2340251384
1268	0.170993439	0.114803235	0.7424605376	0.2343742996
1269	0.1709833791	0.114803235	0.7422937875	0.2344174793
1270	0.1709757843	0.11485326	0.7423938375	0.2345190177
1271	0.1709650407	0.11495331	0.7431442127	0.2346141876
1272	0.1709566589	0.11495331	0.7431442127	0.2347088778
1273	0.170951465	0.11495331	0.7431442127	0.2347156839
1274	0.1709417193	0.115003335	0.74318969	0.2347379603
1275	0.1709346681	0.11495331	0.7427728149	0.2346431327
1276	0.1709277999	0.11495331	0.7427279207	0.2346378015
1277	0.1709182604	0.115003335	0.7429780457	0.2346492169
1278	0.1709092766	0.11495331	0.7428779957	0.234620581
1279	0.1709020165	0.115103385	0.7432996351	0.2349196645
1280	0.1708967601	0.115103385	0.7432996351	0.2349043294
1281	0.1708879361	0.115103385	0.7432996351	0.234830086
1282	0.1708797553	0.115103385	0.7432996351	0.2348406667
1283	0.1708716939	0.115103385	0.7434997351	0.2348210487
1284	0.170864127	0.11515341	0.7435831102	0.23483133
1285	0.1708569073	0.11505336	0.7434441518	0.2350149602
1286	0.1708462647	0.11505336	0.7434441518	0.2348445065
1287	0.1708399905	0.115003335	0.7432079226	0.2348763235
1288	0.1708304673	0.115003335	0.7432079226	0.2349312617
1289	0.1708212168	0.115003335	0.74308286	0.2348842342
1290	0.1708061933	0.114903285	0.7424575474	0.2347772552
1291	0.1707971613	0.11485326	0.7424120701	0.2347264205
1292	0.1707887379	0.11485326	0.7424120701	0.2346868538
1293	0.1707829907	0.11495331	0.7425290117	0.234574635
1294	0.1707642911	0.11495331	0.7425290117	0.2345330798
1295	0.1707547397	0.11495331	0.7426401784	0.234632971
1296	0.170749947	0.11495331	0.7426502844	0.2347589467
1297	0.1707428554	0.11505336	0.7429458868	0.2347374523
1298	0.1707327827	0.11505336	0.742741239	0.2347056506
1299	0.170723701	0.11505336	0.7429002471	0.2348094062
1300	0.170718135	0.115103385	0.7430531013	0.234888714
1301	0.1707094507	0.1152034351	0.7435700264	0.2350877189
1302	0.17069905	0.1154035351	0.744045264	0.2353074121
1303	0.170691124	0.1153535101	0.7439896807	0.2353051788
1304	0.1706841304	0.1153535101	0.7439896807	0.2353714641
1305	0.1706748626	0.1153535101	0.7439896807	0.2355100519
1306	0.170665352	0.1154035351	0.7446775246	0.2355619297
1307	0.170657429	0.1154035351	0.7447571099	0.2356504325
1308	0.1706508722	0.1153535101	0.7442398058	0.235852856
1309	0.1706433404	0.1154035351	0.744302337	0.2359020969
1310	0.1706368481	0.1154035351	0.744302337	0.2358026491
1311	0.1706275883	0.1153034851	0.7441147432	0.2353850707
1312	0.170622644	0.1154035351	0.744302337	0.2357298363
1313	0.1706062569	0.1154535601	0.7443478143	0.2357515303
1314	0.1705999909	0.1154535601	0.7441431665	0.2360613508
1315	0.1705902316	0.1154535601	0.7443099166	0.2360142141
1316	0.1705778711	0.1155536101	0.7444905624	0.2360480807
1317	0.1705707604	0.1156536602	0.7446454018	0.2360271779
1318	0.1705635834	0.1157036852	0.7442632663	0.2357112163
1319	0.1705561578	0.1158037352	0.7444022246	0.2357771389
1320	0.1705470441	0.1157537102	0.7443021746	0.2358342914
1321	0.1705359722	0.1158037352	0.7445522997	0.2362029484
1322	0.1705257652	0.1158537602	0.7450525498	0.236301253
1323	0.1705186403	0.1158037352	0.7449274873	0.2361330708
1324	0.1705095138	0.1158037352	0.7441145808	0.2360944319
1325	0.1705039577	0.1157537102	0.7440520495	0.2363237793
1326	0.1704940114	0.1156036352	0.7437064222	0.2360697634
1327	0.1704873172	0.1155035851	0.7433830282	0.2360788255
1328	0.1704775232	0.1156036352	0.7435914657	0.2362756685
1329	0.170466191	0.1155035851	0.7433413406	0.2361490775
1330	0.1704594907	0.1156036352	0.7435914657	0.236147142
1331	0.1704531609	0.1155536101	0.7435358824	0.2360869929
1332	0.1704440085	0.1156036352	0.7437026324	0.2359425754
1333	0.1704383548	0.1155536101	0.7436192574	0.2360187208
1334	0.1704289357	0.1156036352	0.7439148597	0.2360880114
1335	0.1704189006	0.1156536602	0.7440232473	0.235697234
1336	0.1704156162	0.1156536602	0.7440232473	0.2357197254
1337	0.1704067217	0.1156536602	0.7440232473	0.2357375915
1338	0.170397043	0.1158037352	0.7443317348	0.2360381353
1339	0.1703894432	0.1158537602	0.7444567974	0.2361686668
1340	0.1703814552	0.1158537602	0.7444567974	0.2363596547
1341	0.1703764932	0.1158037352	0.7442066723	0.2363386124
1342	0.170367272	0.1159037852	0.7446235474	0.2366967677
1343	0.1703629196	0.1159538102	0.7447235974	0.2367473485
1344	0.1703541048	0.1159037852	0.7446402224	0.2367724206
1345	0.1703523587	0.1159538102	0.7448903475	0.2368391206
1346	0.1703471855	0.1159538102	0.7448903475	0.2368364407
1347	0.1703386799	0.1159538102	0.7448903475	0.2368758652
1348	0.1703337053	0.1159538102	0.7448903475	0.2369304758
1349	0.1703202359	0.1157537102	0.7446021081	0.2369394963
1350	0.1703160781	0.1158037352	0.7446646394	0.2368950343
1351	0.170307439	0.1157036852	0.7443519831	0.236758529
1352	0.1703027951	0.1158037352	0.7451023582	0.2367548069
1353	0.1702923129	0.1157036852	0.7447688582	0.2364437982
1354	0.170281572	0.1157537102	0.7453385875	0.2364800774
1355	0.1702678137	0.1157537102	0.7451063285	0.2365378742
1356	0.1702592579	0.1157537102	0.7450098517	0.2367657369
1357	0.1702531366	0.1158537602	0.7452397285	0.2371095341
1358	0.1702473816	0.1159037852	0.7452849892	0.2372148501
1359	0.1702340719	0.1161038853	0.7458477706	0.237416353
1360	0.1702241129	0.1161038853	0.7456982911	0.2375230862
1361	0.1702147502	0.1160538603	0.7453332096	0.2374551725
1362	0.170209544	0.1162039353	0.745738968	0.237775048
1363	0.1701990498	0.1163039853	0.7462392182	0.2376691504
1364	0.1701886515	0.1164540604	0.7467849456	0.2380655419
1365	0.1701831623	0.1165040854	0.7470350706	0.2381216745
1366	0.1701730138	0.1165040854	0.7470020871	0.2381568092
1367	0.1701646586	0.1165040854	0.7470020871	0.2382309009
1368	0.1701607112	0.1165040854	0.7470020871	0.2382642509
1369	0.1701530811	0.1165040854	0.7469895809	0.2383353267
1370	0.1701432866	0.1164540604	0.7463809432	0.2382069656
1371	0.170133668	0.1163039853	0.7461343914	0.238040606
1372	0.1701263407	0.1164040354	0.7463309182	0.2382678376
1373	0.1701159377	0.1164540604	0.7459406131	0.2383698529
1374	0.1701054119	0.1165040854	0.7459763453	0.2382859469
1375	0.1701002465	0.1165040854	0.7459763453	0.238303813
1376	0.170090326	0.1165541104	0.7467426014	0.2384884291
1377	0.1700825195	0.1167041854	0.7471096681	0.2386959336
1378	0.1700748668	0.1167041854	0.7471096681	0.2386827987
1379	0.170067227	0.1167542104	0.7475940373	0.2390458484
1380	0.1700600065	0.1167041854	0.747722673	0.2391577761
1381	0.1700545794	0.1167041854	0.7470993455	0.2391126146
1382	0.1700478772	0.1167041854	0.7470993455	0.239110067
1383	0.1700397371	0.1167542104	0.7471618767	0.2393127081
1384	0.1700317957	0.1167542104	0.746202685	0.2392386747
1385	0.1700206757	0.1168542605	0.7467863102	0.2393449814
1386	0.1700123733	0.1167542104	0.7461312207	0.238939787
1387	0.1700041733	0.1167542104	0.7463674499	0.2386999581
1388	0.1699952453	0.1167542104	0.7459172248	0.2391666664
1389	0.1699870487	0.1169543105	0.7461842415	0.2390785309
1390	0.169980264	0.1170043355	0.746225929	0.2392352561
1391	0.1699718272	0.1171544105	0.7466261291	0.2392658577
1392	0.1699668298	0.1171544105	0.7465058308	0.239058406
1393	0.169960566	0.1171043855	0.7463807683	0.2391092863
1394	0.1699530858	0.1171043855	0.7463390808	0.2392122828
1395	0.1699479905	0.1170543605	0.7465510915	0.2392315782
1396	0.1699397124	0.1170043355	0.7464176915	0.2392218894
1397	0.1699316525	0.1169042855	0.7462175915	0.2394414909
