iter	Passed	Remaining
1650	72946	15420
1651	72985	15374
1652	73020	15328
1653	73070	15285
1654	73107	15239
1655	73148	15195
1656	73186	15149
1657	73243	15108
1658	73280	15062
1659	73316	15016
1660	73353	14970
1661	73392	14925
1662	73429	14880
1663	73465	14834
1664	73502	14788
1665	73549	14745
1666	73592	14700
1667	73640	14657
1668	73678	14612
1669	73723	14568
1670	73764	14523
1671	73814	14480
1672	73855	14435
1673	73892	14390
1674	73931	14344
1675	73967	14299
1676	74004	14253
1677	74038	14207
1678	74075	14162
1679	74114	14117
1680	74165	14074
1681	74208	14029
1682	74241	13983
1683	74291	13940
1684	74331	13895
1685	74367	13850
1686	74409	13805
1687	74446	13760
1688	74481	13714
1689	74518	13669
1690	74559	13624
1691	74597	13579
1692	74633	13533
1693	74671	13488
1694	74710	13443
1695	74746	13397
1696	74785	13353
1697	74834	13309
1698	74883	13266
1699	74923	13221
1700	74961	13176
1701	75004	13132
1702	75042	13087
1703	75084	13042
1704	75121	12997
1705	75153	12951
1706	75192	12906
1707	75232	12861
1708	75268	12816
1709	75311	12772
1710	75348	12726
1711	75389	12682
1712	75427	12637
1713	75463	12591
1714	75502	12546
1715	75538	12501
1716	75574	12456
1717	75615	12411
1718	75660	12368
1719	75698	12323
1720	75735	12277
1721	75772	12232
1722	75823	12189
1723	75860	12144
1724	75896	12099
1725	75934	12054
1726	75972	12009
1727	76008	11964
1728	76046	11919
1729	76082	11874
1730	76118	11828
1731	76154	11783
1732	76189	11738
1733	76226	11693
1734	76264	11648
1735	76301	11603
1736	76343	11559
1737	76392	11515
1738	76429	11470
1739	76468	11426
1740	76505	11381
1741	76545	11336
1742	76589	11292
1743	76636	11249
1744	76672	11204
1745	76707	11159
1746	76747	11114
1747	76786	11069
1748	76838	11027
1749	76885	10983
1750	76929	10939
1751	76965	10894
1752	77004	10850
1753	77042	10805
1754	77080	10760
1755	77118	10715
1756	77157	10671
1757	77192	10626
1758	77227	10580
1759	77264	10536
1760	77301	10491
1761	77374	10451
1762	77422	10407
1763	77474	10365
1764	77524	10321
1765	77572	10278
1766	77617	10234
1767	77666	10191
1768	77717	10148
1769	77769	10105
1770	77829	10063
1771	77893	10022
1772	77942	9979
1773	77990	9935
1774	78044	9892
1775	78096	9850
1776	78145	9806
1777	78198	9763
1778	78250	9720
1779	78298	9677
1780	78351	9634
1781	78412	9592
1782	78464	9549
1783	78513	9506
1784	78563	9462
1785	78613	9419
1786	78664	9376
1787	78718	9333
1788	78769	9290
1789	78824	9247
1790	78875	9204
1791	78938	9162
1792	78987	9119
1793	79036	9075
1794	79085	9032
1795	79134	8988
1796	79183	8945
1797	79229	8901
1798	79281	8858
1799	79331	8814
1800	79385	8771
1801	79437	8728
1802	79482	8684
1803	79519	8639
1804	79555	8594
1805	79592	8549
1806	79629	8504
1807	79666	8460
1808	79702	8415
1809	79741	8370
1810	79781	8326
1811	79820	8281
1812	79860	8237
1813	79900	8192
1814	79940	8148
1815	79979	8103
1816	80014	8058
1817	80053	8014
1818	80091	7969
1819	80128	7924
1820	80165	7880
1821	80202	7835
1822	80243	7791
1823	80285	7746
1824	80323	7702
1825	80364	7657
1826	80412	7614
1827	80464	7571
1828	80513	7527
1829	80551	7482
1830	80586	7438
1831	80622	7393
1832	80661	7348
1833	80702	7304
1834	80743	7260
1835	80791	7216
1836	80839	7173
1837	80879	7128
1838	80918	7084
1839	80961	7040
1840	81008	6996
1841	81047	6951
1842	81085	6907
1843	81124	6862
1844	81161	6818
1845	81197	6773
1846	81233	6729
1847	81273	6684
1848	81312	6640
1849	81351	6596
1850	81389	6551
1851	81440	6508
1852	81499	6465
1853	81534	6420
1854	81570	6376
1855	81607	6331
1856	81644	6287
1857	81685	6242
1858	81720	6198
1859	81761	6154
1860	81805	6110
1861	81842	6065
1862	81882	6021
1863	81919	5976
1864	81957	5932
1865	81994	5888
1866	82035	5844
1867	82077	5799
1868	82112	5755
1869	82149	5710
1870	82190	5666
1871	82229	5622
1872	82272	5578
1873	82314	5534
1874	82353	5490
1875	82391	5445
1876	82435	5401
1877	82480	5358
1878	82528	5314
1879	82565	5270
1880	82602	5225
1881	82649	5182
1882	82689	5137
1883	82729	5093
1884	82767	5049
1885	82805	5005
1886	82843	4960
1887	82883	4916
1888	82920	4872
1889	82966	4828
1890	83011	4784
1891	83051	4740
1892	83090	4696
1893	83127	4652
1894	83165	4608
1895	83205	4564
1896	83257	4520
1897	83293	4476
1898	83335	4432
1899	83373	4388
1900	83406	4343
1901	83450	4299
1902	83494	4255
1903	83550	4212
1904	83588	4168
1905	83626	4124
1906	83665	4080
1907	83706	4036
1908	83746	3992
1909	83794	3948
1910	83847	3904
1911	83896	3861
1912	83930	3817
1913	83978	3773
1914	84024	3729
1915	84064	3685
1916	84106	3641
1917	84143	3597
1918	84189	3553
1919	84227	3509
1920	84265	3465
1921	84306	3421
1922	84347	3377
1923	84390	3333
1924	84428	3289
1925	84477	3245
1926	84533	3202
1927	84576	3158
1928	84612	3114
1929	84646	3070
1930	84696	3026
1931	84733	2982
1932	84775	2938
1933	84822	2894
1934	84870	2850
1935	84909	2806
1936	84945	2762
1937	84981	2718
1938	85020	2674
1939	85058	2630
1940	85097	2586
1941	85133	2542
1942	85172	2498
1943	85211	2454
1944	85248	2410
1945	85286	2366
1946	85326	2322
1947	85364	2278
1948	85400	2234
1949	85437	2190
1950	85472	2146
1951	85510	2102
1952	85546	2058
1953	85614	2015
1954	85663	1971
1955	85709	1928
1956	85765	1884
1957	85829	1841
1958	85879	1797
1959	85928	1753
1960	85979	1709
1961	86030	1666
1962	86081	1622
1963	86130	1578
1964	86182	1535
1965	86234	1491
1966	86284	1447
1967	86334	1403
1968	86383	1360
1969	86433	1316
1970	86483	1272
1971	86533	1228
1972	86583	1184
1973	86641	1141
1974	86686	1097
1975	86722	1053
1976	86759	1009
1977	86795	965
1978	86832	921
1979	86869	877
1980	86908	833
1981	86946	789
1982	86980	745
1983	87020	701
1984	87056	657
1985	87093	613
1986	87130	570
1987	87166	526
1988	87202	482
1989	87238	438
1990	87275	394
1991	87311	350
1992	87351	306
1993	87389	262
1994	87427	219
1995	87463	175
1996	87497	131
1997	87532	87
1998	87575	43
1999	87617	0
