iter	QueryRMSE	MRR:top=5	AverageGain:top=5
2614	0.1688806907	0.3592629648	0.3758129065
2615	0.1688778778	0.3595130899	0.375887944
2616	0.1688744218	0.3595381024	0.3758629315
2617	0.168869924	0.3597465399	0.375837919
2618	0.168866212	0.3593713523	0.375987994
2619	0.1688631027	0.3593713523	0.375937969
2620	0.1688598895	0.3593463398	0.375987994
2621	0.1688563341	0.3596214774	0.375987994
2622	0.1688526813	0.3596214774	0.3761130565
2623	0.1688490307	0.3596214774	0.376138069
2624	0.1688416049	0.3596464899	0.376188094
2625	0.1688391721	0.3594130399	0.3761630815
2626	0.1688356422	0.3591879273	0.3762131066
2627	0.1688332833	0.3594630649	0.376188094
2628	0.16883003	0.3595047524	0.3762381191
2629	0.1688269099	0.3600216775	0.3763381691
2630	0.1688237548	0.3599549775	0.3763881941
2631	0.1688206201	0.3601884275	0.3763381691
2632	0.168816008	0.36014674	0.3763381691
2633	0.1688129589	0.3603968651	0.3763631816
2634	0.1688096297	0.3605802901	0.3764632316
2635	0.168805766	0.36008004	0.3764382191
2636	0.1688037983	0.359829915	0.3764632316
2637	0.1688024277	0.359829915	0.3764882441
2638	0.1687999578	0.3595797899	0.3764632316
2639	0.1687958048	0.3596631649	0.3766133067
2640	0.168791291	0.3596214774	0.3764632316
2641	0.1687877965	0.3602051026	0.3765382691
2642	0.168785681	0.3602051026	0.3764882441
2643	0.1687832863	0.3602051026	0.3764382191
2644	0.1687796146	0.3601550775	0.3766883442
2645	0.1687778119	0.360096715	0.3766883442
2646	0.1687743352	0.3603218276	0.3767383692
2647	0.1687698925	0.3602217776	0.3767633817
2648	0.168766909	0.3602801401	0.3767883942
2649	0.1687641805	0.3602301151	0.3766883442
2650	0.168760573	0.3602301151	0.3766633317
2651	0.1687574935	0.3603134901	0.3765882941
2652	0.1687551713	0.3603385026	0.3766133067
2653	0.1687527125	0.3603635151	0.3766633317
2654	0.1687501637	0.3603635151	0.3766883442
2655	0.1687475916	0.3607136902	0.3766883442
2656	0.1687455594	0.3606886777	0.3766383192
2657	0.1687428706	0.3607720527	0.3766883442
2658	0.1687393853	0.3606886777	0.3766883442
2659	0.1687363754	0.3607387027	0.3767383692
2660	0.1687330589	0.3607637152	0.3767633817
2661	0.1687294041	0.3607803902	0.3768884442
2662	0.1687270652	0.3610972153	0.3768634317
2663	0.1687242317	0.3608470902	0.3769634817
2664	0.1687194281	0.3608220777	0.3768634317
2665	0.1687171886	0.3608470902	0.3768884442
2666	0.168714228	0.3608470902	0.3769384692
2667	0.168711119	0.3605886276	0.3769384692
2668	0.168707982	0.3606136402	0.3770135068
2669	0.1687046041	0.3605886276	0.3771635818
2670	0.1687016363	0.3606303152	0.3772886443
2671	0.1686992886	0.3606303152	0.3772886443
2672	0.1686966246	0.3607553777	0.3773386693
2673	0.1686949017	0.3607136902	0.3772886443
2674	0.1686913905	0.3607387027	0.3773886943
2675	0.1686884006	0.3608804402	0.3773636818
2676	0.1686860167	0.3609888277	0.3775137569
2677	0.1686846597	0.3609471402	0.3775137569
2678	0.1686834994	0.3609888277	0.3775637819
2679	0.168682829	0.3609888277	0.3775387694
2680	0.1686792497	0.3609054527	0.3775887944
2681	0.1686752239	0.3610138403	0.3775137569
2682	0.1686719242	0.3610972153	0.3774137069
2683	0.1686669462	0.3613056528	0.3774887444
2684	0.1686622775	0.3617392029	0.3775137569
2685	0.1686593957	0.3614890779	0.3774887444
2686	0.1686564334	0.3609888277	0.3775137569
2687	0.1686532988	0.3610722028	0.3775137569
2688	0.1686502984	0.3609721527	0.3774887444
2689	0.1686470768	0.3609971652	0.3775637819
2690	0.1686439187	0.3609137902	0.3776138069
2691	0.1686401003	0.3610972153	0.3776638319
2692	0.1686366047	0.3611972653	0.3776388194
2693	0.168632885	0.3612806403	0.3776138069
2694	0.1686302142	0.3612806403	0.3776138069
2695	0.1686275407	0.3613640153	0.3775887944
2696	0.168625333	0.3614473904	0.3776138069
2697	0.1686227567	0.3612806403	0.3776888444
2698	0.1686193442	0.3611805903	0.3775637819
2699	0.1686159413	0.3611805903	0.3775887944
2700	0.1686124782	0.3612389528	0.3776138069
2701	0.1686088734	0.3611138903	0.3775887944
2702	0.1686052458	0.3610555278	0.3775137569
2703	0.1686024508	0.3611555778	0.3775637819
2704	0.168598779	0.3615474404	0.3777638819
2705	0.1685938363	0.3614057029	0.377813907
2706	0.1685890146	0.3614057029	0.3777138569
2707	0.1685864543	0.3616141404	0.377813907
2708	0.1685836049	0.3615724529	0.3777638819
2709	0.1685798341	0.3614974154	0.3776138069
2710	0.1685752938	0.3618309155	0.377813907
2711	0.168572876	0.3614974154	0.3777888944
2712	0.168570516	0.3613556778	0.3777638819
2713	0.1685669065	0.3616474904	0.3777638819
2714	0.1685636072	0.3616975154	0.377863932
2715	0.1685619999	0.3610138403	0.377863932
2716	0.1685589619	0.3611722528	0.377963982
2717	0.1685559816	0.3610722028	0.377863932
2718	0.1685526755	0.3611972653	0.377813907
2719	0.168548406	0.3614390529	0.377963982
2720	0.168545941	0.3612306153	0.3780890445
2721	0.1685433107	0.3613139903	0.3782141071
2722	0.1685391936	0.3612723028	0.3782641321
2723	0.1685368192	0.3612806403	0.3781890945
2724	0.1685336143	0.3612806403	0.3783141571
2725	0.1685291387	0.3616141404	0.3783391696
2726	0.1685262458	0.3616975154	0.3782641321
2727	0.1685235783	0.3616975154	0.3783391696
2728	0.1685217886	0.3617975654	0.3784392196
2729	0.1685181693	0.3616975154	0.3784142071
2730	0.1685151254	0.3619476405	0.3784142071
2731	0.1685115154	0.361972653	0.3784392196
2732	0.1685091564	0.361972653	0.3783891946
2733	0.1685062457	0.3619309655	0.3783141571
2734	0.1685044605	0.3622227781	0.3782641321
2735	0.1685016757	0.3624729031	0.3782641321
2736	0.168497703	0.3624062031	0.3783391696
2737	0.1684949445	0.3623645156	0.3783891946
2738	0.1684912272	0.3624312156	0.3784892446
2739	0.1684877814	0.3624062031	0.3784142071
2740	0.1684855067	0.3624062031	0.3785392696
2741	0.1684822063	0.3623645156	0.3784642321
2742	0.1684793861	0.3622227781	0.3783891946
2743	0.1684767465	0.361972653	0.3784392196
2744	0.1684731861	0.361989328	0.3783641821
2745	0.1684700894	0.361989328	0.3784892446
2746	0.1684680806	0.3620310155	0.3785392696
2747	0.1684665541	0.362156078	0.3786143072
2748	0.168461851	0.3622394531	0.3785142571
2749	0.1684617888	0.3622394531	0.3785142571
2750	0.1684595717	0.3622811406	0.3784392196
2751	0.1684575148	0.3622811406	0.3784892446
2752	0.1684548373	0.3623811906	0.3784892446
2753	0.1684517908	0.3623395031	0.3785392696
2754	0.1684472719	0.3624228781	0.3784392196
2755	0.1684423831	0.3623978656	0.3784392196
2756	0.1684386327	0.3625646156	0.3784642321
2757	0.1684355455	0.3625646156	0.3783891946
2758	0.1684323772	0.3626063032	0.3785142571
2759	0.168428061	0.3624562281	0.3785642821
2760	0.1684258696	0.3624562281	0.3787143572
2761	0.1684230707	0.362189428	0.3787143572
2762	0.168420329	0.362156078	0.3786643322
2763	0.1684177056	0.3619809905	0.3785642821
2764	0.1684154192	0.3620643655	0.3786143072
2765	0.1684105905	0.362106053	0.3787143572
2766	0.1684061854	0.3620476905	0.3787143572
2767	0.1684024786	0.3620476905	0.3788644322
2768	0.1683980929	0.3623395031	0.3788894447
2769	0.1683958642	0.3623144906	0.3788894447
2770	0.168393075	0.3628147407	0.3790395198
2771	0.1683888165	0.3630065033	0.3791145573
2772	0.1683853961	0.3630065033	0.3790895448
2773	0.1683818841	0.3631732533	0.3790145073
2774	0.1683778981	0.3634233784	0.3788644322
2775	0.1683741205	0.3634233784	0.3789894947
2776	0.1683719984	0.3631732533	0.3790145073
2777	0.1683684912	0.3631732533	0.3789644822
2778	0.1683675097	0.3632816408	0.3789394697
2779	0.1683641285	0.3630315158	0.3790395198
2780	0.1683593928	0.3630315158	0.3789894947
2781	0.1683568212	0.3632816408	0.3788894447
2782	0.1683538817	0.3635317659	0.3789644822
2783	0.1683523071	0.3635317659	0.3789394697
2784	0.1683506717	0.3632816408	0.3789894947
2785	0.1683478127	0.3632816408	0.3789894947
2786	0.1683435155	0.3636151409	0.3790645323
2787	0.1683384582	0.3633650158	0.3790145073
2788	0.1683361041	0.3633650158	0.3790895448
2789	0.1683337019	0.3631148908	0.3790395198
2790	0.1683313511	0.3631148908	0.3791395698
2791	0.168328969	0.3630315158	0.3791895948
2792	0.1683269126	0.3631065533	0.3791895948
2793	0.168324177	0.3634400534	0.3790895448
2794	0.1683214974	0.3634067034	0.3789894947
2795	0.1683176957	0.3634233784	0.3790395198
2796	0.1683140844	0.3637568784	0.3790395198
2797	0.1683110504	0.3637568784	0.3790145073
2798	0.1683072307	0.3636735034	0.3790895448
2799	0.1683038848	0.3635901284	0.3792646323
2800	0.16830063	0.3637818909	0.3791395698
2801	0.1682980201	0.3637818909	0.3791895948
2802	0.1682958113	0.3635317659	0.3791895948
2803	0.1682942852	0.3635567784	0.3791895948
2804	0.1682904485	0.3635567784	0.3792396198
2805	0.1682870438	0.3635567784	0.3792646323
2806	0.168286048	0.3635567784	0.3793146573
2807	0.1682831925	0.3635567784	0.3792896448
2808	0.1682795493	0.3635567784	0.3793146573
2809	0.1682764126	0.3635734534	0.3794647324
2810	0.1682729667	0.3636901784	0.3795147574
2811	0.1682700422	0.3637151909	0.3795147574
2812	0.1682632812	0.3637151909	0.3794897449
2813	0.168260057	0.363881941	0.3795647824
2814	0.1682580154	0.363881941	0.3795897949
2815	0.1682554887	0.363881941	0.3796898449
2816	0.1682534893	0.363981991	0.3797648824
2817	0.1682505309	0.3637318659	0.3798649325
2818	0.1682483033	0.3637318659	0.37983992
2819	0.1682458986	0.3636318159	0.37983992
2820	0.168242474	0.3635484409	0.3799149575
2821	0.1682398351	0.3635484409	0.3798149075
2822	0.168237545	0.3636318159	0.3797898949
2823	0.168234675	0.3635484409	0.3797898949
2824	0.1682319323	0.3636484909	0.379889945
2825	0.168228651	0.3631315658	0.3799149575
2826	0.1682275942	0.3631315658	0.37993997
2827	0.1682242379	0.3631315658	0.379989995
2828	0.1682226255	0.3632149408	0.3799649825
2829	0.168219532	0.3632149408	0.3799649825
2830	0.1682164746	0.3631565783	0.379889945
2831	0.1682129088	0.3632566283	0.379889945
2832	0.1682088107	0.3631899283	0.38004002
2833	0.1682061179	0.3630231783	0.3800150075
2834	0.1682037511	0.3630231783	0.380090045
2835	0.1682007352	0.3630648658	0.3800650325
2836	0.1681974822	0.3630648658	0.380090045
2837	0.1681952665	0.3629814907	0.3799649825
2838	0.1681934457	0.3628564282	0.38004002
2839	0.1681911536	0.3628814407	0.3801150575
2840	0.168188036	0.3629648157	0.379989995
2841	0.1681856098	0.3627980657	0.379989995
2842	0.1681814592	0.3627146907	0.3800650325
2843	0.1681778203	0.3627397032	0.379989995
2844	0.1681752194	0.3630732033	0.379989995
2845	0.1681732237	0.3630315158	0.3800150075
2846	0.1681699617	0.3630315158	0.3800650325
2847	0.1681664292	0.3629898282	0.380190095
2848	0.1681634921	0.3633400033	0.3802901451
2849	0.1681585851	0.3630898783	0.3802901451
2850	0.1681550279	0.3632983158	0.3803401701
2851	0.1681523846	0.3637985659	0.3803651826
2852	0.1681497364	0.3637985659	0.3804152076
2853	0.1681465674	0.364048691	0.3803651826
2854	0.1681445029	0.364132066	0.3804152076
2855	0.168142681	0.3644238786	0.3803401701
2856	0.1681413691	0.3644238786	0.3802901451
2857	0.1681379213	0.3640737035	0.3803901951
2858	0.1681361179	0.3643405036	0.3804152076
2859	0.1681333376	0.3643821911	0.3803151576
2860	0.1681297495	0.3643571786	0.3803651826
2861	0.168128136	0.3644238786	0.3803151576
2862	0.1681260053	0.3640737035	0.3803151576
2863	0.1681236215	0.3641570785	0.3803151576
2864	0.1681226113	0.3641570785	0.3803151576
2865	0.168120767	0.3641570785	0.3803401701
2866	0.1681171056	0.3635734534	0.3803901951
2867	0.1681151716	0.3634067034	0.3804152076
2868	0.1681123057	0.3633900283	0.3804152076
2869	0.1681097595	0.3633900283	0.3804402201
2870	0.168106947	0.3634900784	0.3803651826
2871	0.1681039731	0.3635317659	0.3804152076
2872	0.1681007121	0.3635317659	0.3804402201
2873	0.1680983509	0.363865266	0.3804402201
2874	0.1680941484	0.363965316	0.3803651826
2875	0.1680904909	0.363965316	0.3803901951
2876	0.1680881194	0.363965316	0.3804152076
2877	0.1680850688	0.3639403035	0.3805652826
2878	0.1680813718	0.363981991	0.3804652326
2879	0.1680764208	0.363981991	0.3804152076
2880	0.1680731784	0.3642904786	0.3804402201
2881	0.1680711633	0.3643738536	0.3805652826
2882	0.1680680802	0.3643738536	0.3807653827
2883	0.1680646268	0.3644155411	0.3808404202
2884	0.1680625213	0.3646239787	0.3808154077
2885	0.1680581591	0.3646239787	0.3807653827
2886	0.168055315	0.3647657162	0.3807903952
2887	0.1680529185	0.3647657162	0.3807903952
2888	0.1680499786	0.3650908788	0.3808654327
2889	0.1680461001	0.3649908287	0.3809404702
2890	0.1680430599	0.3651575788	0.3810655328
2891	0.1680396416	0.3650742038	0.3810655328
2892	0.1680362383	0.3648907787	0.3809654827
2893	0.1680335014	0.3646823412	0.3810155078
2894	0.1680308366	0.3645822911	0.3808904452
2895	0.1680278537	0.3646406537	0.3809404702
2896	0.1680244287	0.3647240287	0.3809154577
2897	0.1680220172	0.3647240287	0.3808904452
2898	0.1680210623	0.3647240287	0.3808904452
2899	0.1680162886	0.3646406537	0.3808904452
2900	0.1680132288	0.3645406036	0.3808654327
2901	0.1680096067	0.3648907787	0.3810155078
2902	0.1680058723	0.3648907787	0.3810155078
2903	0.1680035491	0.3648907787	0.3809904952
2904	0.1680012404	0.3648907787	0.3810155078
2905	0.1679983689	0.3646406537	0.3810405203
2906	0.1679953368	0.3646406537	0.3812656328
2907	0.1679942483	0.3645989661	0.3812906453
2908	0.1679908892	0.3645989661	0.3812406203
2909	0.1679875147	0.3646406537	0.3812406203
2910	0.1679840029	0.3645406036	0.3812656328
2911	0.1679812446	0.3644572286	0.3814407204
2912	0.1679779681	0.3644572286	0.3814407204
2913	0.1679751775	0.3644572286	0.3813156578
2914	0.1679716101	0.3645406036	0.3811155578
2915	0.1679692929	0.3648741037	0.3812406203
2916	0.1679662068	0.3649157912	0.3814157079
2917	0.1679630753	0.3648907787	0.3813156578
2918	0.1679601063	0.3649741537	0.3813156578
2919	0.1679552946	0.3648741037	0.3814157079
2920	0.1679521977	0.3648741037	0.3813656828
2921	0.1679486305	0.3648741037	0.3814657329
2922	0.1679464897	0.3648741037	0.3815157579
2923	0.1679434578	0.3647907287	0.3813156578
2924	0.1679408074	0.3647073537	0.3815407704
2925	0.1679370529	0.3648657662	0.3816658329
2926	0.1679348041	0.3648657662	0.3816158079
2927	0.1679322573	0.3649324662	0.3815407704
2928	0.1679286309	0.3648741037	0.3816158079
2929	0.1679285624	0.3648741037	0.3816158079
2930	0.1679249934	0.3648741037	0.3815907954
2931	0.1679223571	0.3647740537	0.3816158079
2932	0.1679197429	0.3647740537	0.3816658329
2933	0.1679157992	0.3647740537	0.3817658829
2934	0.1679136219	0.3647740537	0.3817658829
2935	0.1679115469	0.3647740537	0.3818909455
2936	0.1679086339	0.3648574287	0.3818409205
2937	0.1679042679	0.3649324662	0.381815908
2938	0.1678997088	0.3649324662	0.382016008
2939	0.1678976522	0.3650158413	0.382016008
2940	0.1678960985	0.3650992163	0.3820410205
2941	0.1678944047	0.3651409038	0.3819409705
2942	0.1678920438	0.3651409038	0.382016008
2943	0.167889318	0.3650992163	0.381965983
2944	0.1678864452	0.3650992163	0.381965983
2945	0.1678834303	0.3650158413	0.3819909955
2946	0.1678796115	0.3650158413	0.382066033
2947	0.1678764507	0.3647907287	0.3820410205
2948	0.1678737882	0.3647907287	0.382066033
2949	0.1678704404	0.3647907287	0.382016008
2950	0.1678674108	0.3647907287	0.3819909955
2951	0.1678635355	0.3647907287	0.3820410205
2952	0.1678598092	0.3647907287	0.382116058
2953	0.1678571152	0.3647907287	0.3820910455
2954	0.1678549935	0.3647907287	0.3819909955
2955	0.167850014	0.3648324162	0.3819909955
2956	0.1678468105	0.3648324162	0.3820410205
2957	0.1678443254	0.3647490412	0.382016008
2958	0.1678440515	0.3647490412	0.382016008
2959	0.167842348	0.3644989161	0.382066033
2960	0.1678395138	0.3644989161	0.382066033
2961	0.1678377942	0.3644989161	0.382066033
2962	0.1678355362	0.3644989161	0.3820910455
2963	0.1678336735	0.3644989161	0.3820410205
2964	0.1678313748	0.3644989161	0.382016008
2965	0.1678290352	0.3644989161	0.381965983
2966	0.1678262249	0.3645656161	0.3819909955
2967	0.1678239189	0.3645656161	0.3819909955
2968	0.1678221771	0.3648991162	0.3819909955
2969	0.1678202024	0.3649991662	0.3820410205
2970	0.1678174267	0.3649991662	0.3820910455
2971	0.1678145827	0.3651659163	0.3820910455
2972	0.1678119172	0.3654160414	0.3822411206
2973	0.1678079985	0.3653493413	0.3820910455
2974	0.1678061775	0.3652492913	0.3820410205
2975	0.1678035551	0.3652242788	0.3820410205
2976	0.1678000169	0.3652826413	0.3822411206
2977	0.1677956487	0.3652576288	0.3821910955
2978	0.1677929765	0.3652993163	0.382166083
2979	0.1677898129	0.3653493413	0.382166083
2980	0.1677850426	0.3653493413	0.3822411206
2981	0.1677826511	0.3653493413	0.3822411206
2982	0.1677789559	0.3653493413	0.3822911456
2983	0.167777277	0.3653493413	0.3822911456
2984	0.1677732557	0.3653493413	0.3823911956
2985	0.1677709295	0.3652492913	0.3825162581
2986	0.1677666175	0.3652492913	0.3825662831
2987	0.1677650893	0.3651492413	0.3825162581
2988	0.167762937	0.3651492413	0.3825662831
2989	0.1677603933	0.3651492413	0.3825662831
2990	0.1677575143	0.3653326663	0.3826163082
2991	0.1677538086	0.3650408538	0.3827163582
2992	0.167750482	0.3652076038	0.3828414207
2993	0.1677478332	0.3652076038	0.3829164582
2994	0.1677461996	0.3652076038	0.3828914457
2995	0.167743654	0.3652076038	0.3828664332
2996	0.1677410412	0.3652076038	0.3828914457
2997	0.1677365975	0.3655577789	0.3829164582
2998	0.1677338002	0.3655577789	0.3828914457
2999	0.1677304587	0.3655577789	0.3829164582
3000	0.1677280746	0.3655994664	0.3829664832
3001	0.1677254809	0.3657495414	0.3830165083
3002	0.1677225188	0.3652993163	0.3829914957
3003	0.167718738	0.3653243288	0.3829164582
3004	0.167716228	0.3653243288	0.3829414707
3005	0.1677137147	0.3654077039	0.3829414707
3006	0.1677116131	0.3654077039	0.3829914957
3007	0.1677073832	0.3654077039	0.3831165583
3008	0.1677043618	0.3654077039	0.3830915458
3009	0.1677010211	0.3652409538	0.3831415708
3010	0.1676971347	0.3652409538	0.3830415208
3011	0.1676945398	0.3652409538	0.3829914957
3012	0.1676920952	0.3649908287	0.3829914957
3013	0.167689624	0.3649908287	0.3830665333
3014	0.1676860595	0.3652409538	0.3829664832
3015	0.167683133	0.3651992663	0.3829414707
3016	0.1676794351	0.3651992663	0.3830165083
3017	0.1676760021	0.3652409538	0.3830665333
3018	0.1676732265	0.3651409038	0.3831165583
3019	0.1676710792	0.3653910288	0.3831165583
3020	0.1676681255	0.3655577789	0.3831165583
3021	0.1676651536	0.3655577789	0.3831165583
3022	0.1676613485	0.3655577789	0.3830665333
3023	0.1676587634	0.3655577789	0.3830915458
3024	0.167656309	0.3654744039	0.3831415708
3025	0.1676519634	0.3654744039	0.3831415708
3026	0.1676477746	0.3652242788	0.3831415708
3027	0.167644108	0.3649741537	0.3831915958
3028	0.1676393673	0.3649741537	0.3831665833
3029	0.1676363928	0.3651158913	0.3832666333
3030	0.1676348685	0.3651158913	0.3831915958
3031	0.167632728	0.3650158413	0.3831415708
3032	0.1676290809	0.3651158913	0.3831165583
3033	0.1676263961	0.3652409538	0.3830915458
3034	0.1676239525	0.3654910789	0.3831415708
3035	0.1676228623	0.3655911289	0.3831915958
3036	0.1676189882	0.3655077539	0.3832166083
3037	0.1676153742	0.3657078539	0.3833666833
3038	0.1676120434	0.3655077539	0.3833416708
3039	0.1676098825	0.3652576288	0.3833916958
3040	0.1676067157	0.3652576288	0.3833916958
3041	0.1676040282	0.3653410038	0.3834167084
3042	0.1676009351	0.3655911289	0.3833916958
3043	0.1675974183	0.3654910789	0.3832666333
3044	0.1675938468	0.3654910789	0.3832416208
3045	0.1675906287	0.3650075038	0.3834667334
3046	0.1675878965	0.3648991162	0.3834667334
3047	0.1675851489	0.3647990662	0.3833416708
3048	0.1675809703	0.3647990662	0.3833166583
3049	0.1675778523	0.3647990662	0.3832666333
3050	0.1675742256	0.3647156912	0.3832666333
3051	0.1675719128	0.3649658162	0.3833416708
3052	0.1675695078	0.3651742538	0.3834167084
3053	0.1675667618	0.3654660664	0.3833916958
3054	0.1675631987	0.3656494914	0.3834417209
3055	0.167560232	0.3655661164	0.3834667334
3056	0.1675579696	0.3656494914	0.3834667334
3057	0.1675548268	0.3657745539	0.3835167584
3058	0.1675518654	0.3657745539	0.3835417709
3059	0.1675485112	0.3657745539	0.3835167584
3060	0.167545943	0.3657912289	0.3837168584
3061	0.1675435002	0.3657912289	0.3836168084
3062	0.1675387938	0.366041354	0.3837668834
3063	0.1675371905	0.366041354	0.3837918959
3064	0.167533463	0.366141404	0.3837918959
3065	0.1675291607	0.366141404	0.383891946
3066	0.167524031	0.366158079	0.3839669835
3067	0.1675208199	0.3662581291	0.3840170085
3068	0.1675188191	0.3662831416	0.384092046
3069	0.1675175533	0.3663915291	0.3841170585
3070	0.1675144385	0.3664165416	0.3842171086
3071	0.1675126636	0.3664165416	0.3842671336
3072	0.1675094537	0.3663331666	0.3843171586
3073	0.1675051291	0.3664165416	0.3843921961
3074	0.1675010641	0.3664999166	0.3844422211
3075	0.1674973382	0.3664165416	0.3843421711
3076	0.1674948836	0.3664165416	0.3843171586
3077	0.1674916083	0.3664749041	0.3843921961
3078	0.167490276	0.3664749041	0.3843421711
3079	0.167487622	0.3664749041	0.3844172086
3080	0.1674849701	0.3664749041	0.3844672336
3081	0.1674809787	0.3665749541	0.3845672836
3082	0.1674787453	0.3665749541	0.3844922461
3083	0.1674754542	0.3668250792	0.3844672336
3084	0.1674727633	0.3669251292	0.3844672336
3085	0.1674686727	0.3669251292	0.3845172586
3086	0.1674637836	0.3667250292	0.3845422711
3087	0.1674617763	0.3667250292	0.3844672336
3088	0.1674584187	0.3667250292	0.3844922461
3089	0.1674565811	0.3667250292	0.3844672336
3090	0.1674551634	0.3668250792	0.3845172586
3091	0.1674524724	0.3668250792	0.3846173087
3092	0.1674501171	0.3668250792	0.3846923462
3093	0.167448705	0.3668250792	0.3846673337
3094	0.1674460267	0.3670752043	0.3846673337
3095	0.1674444505	0.3670501918	0.3846423212
3096	0.1674423995	0.3669668167	0.3845922961
3097	0.1674383617	0.3669918292	0.3847673837
3098	0.1674368821	0.3668917792	0.3847423712
3099	0.1674341405	0.3671002168	0.3846173087
3100	0.1674307802	0.3671002168	0.3846173087
3101	0.1674292255	0.3673086543	0.3847173587
3102	0.1674266459	0.3673086543	0.3848174087
3103	0.1674222638	0.3674920794	0.3848424212
3104	0.1674186315	0.3674920794	0.3848924462
3105	0.1674143978	0.3676004669	0.3845922961
3106	0.1674109018	0.3678922795	0.3847673837
3107	0.167407598	0.3677922294	0.3848174087
3108	0.167404627	0.3678756045	0.3848674337
3109	0.1674009729	0.367933967	0.3848424212
3110	0.1673980595	0.368050692	0.3850425213
3111	0.167395595	0.3676588294	0.3849674837
3112	0.1673937761	0.3675754544	0.3849424712
3113	0.1673932941	0.3676171419	0.3849674837
3114	0.1673904769	0.3675337669	0.3849924962
3115	0.1673873705	0.3675170919	0.3849174587
3116	0.1673843856	0.3670418543	0.3848924462
3117	0.1673814646	0.3671502418	0.3848924462
3118	0.1673797684	0.3674003669	0.3849674837
3119	0.1673775925	0.3672669668	0.3850925463
3120	0.167373012	0.3673586793	0.3852426213
3121	0.1673704234	0.367917292	0.3851925963
3122	0.1673680301	0.367917292	0.3851175588
3123	0.16736438	0.368167417	0.3852676338
3124	0.1673617338	0.368167417	0.3852426213
3125	0.1673590622	0.368167417	0.3852676338
3126	0.1673573961	0.3677505419	0.3853176588
3127	0.1673551721	0.3677088544	0.3852926463
3128	0.1673520072	0.3677338669	0.3853676838
3129	0.1673483836	0.3677338669	0.3852676338
3130	0.167345902	0.3674837419	0.3851675838
3131	0.1673433429	0.3674420544	0.3851675838
3132	0.1673411604	0.3674420544	0.3851925963
3133	0.1673378437	0.3674420544	0.3852176088
3134	0.1673356239	0.3674420544	0.3851425713
3135	0.1673322743	0.3674420544	0.3851675838
3136	0.1673301308	0.3675087544	0.3852176088
3137	0.1673268095	0.3675921294	0.3851675838
3138	0.1673238886	0.3675921294	0.3851425713
3139	0.167320493	0.3675921294	0.3852426213
3140	0.1673164393	0.3672419543	0.3851425713
3141	0.1673147363	0.3672419543	0.3851425713
3142	0.1673122002	0.3672419543	0.3850925463
3143	0.1673088053	0.3677422044	0.3851175588
3144	0.1673044513	0.367967317	0.3852676338
3145	0.1673012954	0.3680090045	0.3853426713
3146	0.1672979451	0.3680090045	0.3853926963
3147	0.1672952707	0.3675337669	0.3853426713
3148	0.1672924696	0.3675337669	0.3853926963
3149	0.1672901124	0.3675337669	0.3853926963
3150	0.1672864531	0.3675337669	0.3852676338
3151	0.1672838512	0.3678089045	0.3852926463
3152	0.167282033	0.3680590295	0.3853426713
3153	0.1672788348	0.3676921794	0.3852926463
3154	0.1672787894	0.3676921794	0.3852926463
3155	0.1672755872	0.367917292	0.3852426213
3156	0.1672734087	0.3679423045	0.3852426213
3157	0.1672703569	0.367917292	0.3852176088
3158	0.1672672995	0.367917292	0.3851925963
3159	0.1672652209	0.367917292	0.3852176088
3160	0.1672629364	0.3682674671	0.3852926463
3161	0.1672608445	0.3685175921	0.3853176588
3162	0.1672585447	0.3685175921	0.3853676838
3163	0.1672557629	0.3686176422	0.3853926963
3164	0.1672541609	0.3686176422	0.3853926963
3165	0.1672518758	0.368117392	0.3854177089
3166	0.16724824	0.368117392	0.3854427214
3167	0.1672481965	0.368117392	0.3854427214
3168	0.1672450038	0.368117392	0.3854427214
3169	0.1672449406	0.368117392	0.3854427214
3170	0.167241592	0.3683675171	0.3854927464
3171	0.1672380961	0.3687176922	0.3855177589
3172	0.1672346908	0.3684675671	0.3855427714
3173	0.1672310651	0.3684925796	0.3855427714
3174	0.1672275941	0.3683841921	0.3854927464
3175	0.1672245401	0.3683841921	0.3855177589
3176	0.1672232995	0.3683841921	0.3855177589
3177	0.1672193242	0.3683925296	0.3855927964
3178	0.1672163259	0.3684759046	0.3855927964
3179	0.1672132805	0.3683758546	0.3855677839
3180	0.1672092191	0.3688761047	0.3857678839
3181	0.1672069592	0.3688761047	0.3857678839
3182	0.167203911	0.3688761047	0.3858429215
3183	0.1672038768	0.3688761047	0.3858429215
3184	0.1672014048	0.3688761047	0.3858429215
3185	0.1671989711	0.3688761047	0.3857428714
3186	0.1671955757	0.3689594797	0.3857678839
3187	0.1671937773	0.3689594797	0.3857678839
3188	0.1671914109	0.3689594797	0.3857928964
3189	0.1671892275	0.3689594797	0.3857928964
3190	0.1671866299	0.3692262798	0.385867934
3191	0.1671837794	0.3691262298	0.3859429715
3192	0.167180754	0.3691262298	0.3859929965
3193	0.1671778309	0.3691262298	0.385967984
3194	0.1671736936	0.3691429048	0.386018009
3195	0.1671717011	0.3693930298	0.385917959
3196	0.1671690708	0.3693513423	0.385967984
3197	0.1671653913	0.3693513423	0.385967984
3198	0.1671627328	0.3692512923	0.386068034
3199	0.1671588178	0.3695014174	0.3860430215
3200	0.1671552789	0.3696848424	0.3861430715
3201	0.1671540133	0.3694764049	0.3860930465
3202	0.1671510169	0.3695347674	0.3859929965
